950	-1	@serracchiani @AntonellaGrim Te comunque era meglio se rimanevi a casa a fare le calze.....
964	-1	@Ciugliah FIDATI CHE LA MAMMA PUTTANA LI AVREBBE PRESI A SCHIAFFI SE AVESSE SAPUTO COME TRATTANO I GATTI
3606	-1	ma poi perché cazzo Galinic è sempre titolare porca di quella puttana grazie al cazzo che non tiriamo insieme niente abbiamo una punta andicappata
2286	-1	#HarryStylesLiveOnTourBologna l'esperienza più bella della mia vita. Porca puttana
881	-1	@Giuliettaxxx84 Sto pensando che ormai sei una sfatta culona, inscopabile piena di smagliature, quel culo sembra una una forma di emmental, fai schifo sborratoio nonché pisciatoio pubblico
2058	-1	#JuveReal Porca Puttana che GOALL?????
1268	-1	@jazzfusion1967 Che bel culone!!!
3789	-1	roma romanaroma puttanai preti che girano sulla metropolitanaio ci vivrei in questa roma capocciacon in mano bastone e saccocciae faccio rime baciateun po' con l'accento romaneun po' che cazzo fatema ora vien la lirica
3859	-1	Figa ma porca puttana https://t.co/sZx7QPCh8G
352	-1	@1111scihl Fatti vedere come ti sbattono Cagna in Calore
162	-1	@ale_schirru @MaurizioBlondet Eh già già sanzioni a cazzo di cane senza la minima prova comandati come burattini dalla culona e dal pirlon che si tromba la madre
2842	-1	@LorenzoGar un urto di nervi sia lui che il 4porca puttana quanto non li sopporto più dopo sabato
3151	-1	Ma soprattutto, Ronaldo che porca puttana esulti??????
1236	-1	@colvieux @AsiaArgento Sei una grande troia svenduta. Chiudi la bocca . Prima di offendere Matteo SAlvini.
3843	-1	Luigi: “Mia madre ha 47 anni vedessi che culo che c’ha, non come questa merda” (alludendo ad Aida)Baye: “Sei una cagna”Danilo: “Zingara”Penso proprio che queste frasi si commentino da sole e penso anche che sia giusto farle girare senza tagli o censure. Vergogna. #GF15
1475	-1	@celebrityhard @MaryTheRider che gran troia....che tette....ti inculo tutta mary.....mmmm
777	-1	Al disagiato di prima no alla tettona sì. Che novità #GF15 #gf #grandefratello
20	-1	Zitta puttana ti metto i coglioni in gola https://t.co/IXMZmVfB7V
116	-1	@Gabripalermo2 @meb @pdnetwork Ma ti cago in gola
1431	-1	Mai andare in vacanza senza portarsi appresso una bella tettona sempre accesa e vogliosa #racconti #erotici https://t.co/PqZs1DqAeR
3122	-1	Sto morendo, voglio piangere e urlare, porca puttana.Così no.Non è giusto.Non lo merito.
42	-1	Ti lascio che eri una brava ragazza e ti ritrovo un puttanone #upas
2206	-1	Assurdo, fino a trenta secondi dalla fine ero sereno, contento del fatto che comunque avevamo giocato una buona partita e che la tanto temuta fregatura nel recupero fosse ormai impossibile.E poi porca puttanaccia schifosa...
3693	-1	Perche cazzo vi prendete i cani grossi se poi uscite tutta sera e li lasciate in casa da soli e piangono e abbaiano e la gente vuole dormire porca troia
2613	-1	@manuela_repetti @AsiaArgento Se lo fa liberamente non vedo quale sia il problema. Non mi pare sia una donna che sta nell'ombra. Forse in quanto a buon esempio è meglio la foto di Asia Argento con il cane?  È più dignitosa?
1624	-1	porco dio oggi la sto per prendere a schiaffi a quella troia di merda perché condivido il dna con persone del genere
2172	-1	Mi sono svegliata ora porca puttana ho dormito tutto il pomeriggio
3282	-1	Porca puttana troia questo non poteva tacere. Stagione finita. https://t.co/sBgCa1Mqb5
3920	-1	@spinozait @maurizioneri79 la ''satira'' sullo stupro è una cosa che mi fa vomitare, ma che cazzo ridete? perché non avete mai conosciuto la paura ecco perché ridete, merde
1290	-1	RT @winterlange: Luigi: “Mia madre ha 47 anni vedessi che culo che c’ha, non come questa merda” (alludendo ad Aida)Baye: “Sei una cagna”D…
1912	-1	Porca puttana, deve rosicare forte chi l'ha scritto. https://t.co/xEbg1RdHWZ
272	-1	@Uncanny_South L’hipster sarà incazzato perché una tettona americana gli ha fermato il giro in centro a Firenze
3059	-1	Dio, io non ho mai preso in vita mia un pronostico. Se stasera hai deciso di fare il figlio di puttana ti brucio la croce.
2425	-1	porca puttana devo tornare a firenze devo passare alla lush e sephora https://t.co/H6z3vIZze0
2769	-1	Meritavamo di vincerla 20 a 0 porca puttana
2709	-1	gara bagnata, gara “porca puttana l’ansia”
501	-1	@Sexy_Francy92 Buongiorno bella pompinara il buon giorno si vede da una grande scopata ??
927	-1	In questa casa amiamo una sola troia e questa troia è jimin
1964	-1	come cazzo faccio a stare 10 ore in macchina col ciclo domani porca troia che cazzo sto morendo
585	-1	@tuttosport Bernardeschi ha lo stile adatto per la vecchia culona. Magari fategli notare che ogni frase ha un soggetto,un predicato ed un complemento  altrimenti ci si perde nelle parole inutili e si da l'impressione di dire concetti tradotti (male) dal g
1225	-1	@puellamonella SERIAMENTE? MA COSA VUOI KIREI CHE SEI UNA PUTTANONA!!!!!! no kinkshaming solo kinksaming
999	-1	@mariangela681 Te lo do volentieri i  figa e culo troia e ti sborro in bocca
1925	-1	Bambini napoletani figli di puttana che cazzo gridate sempre mo libero i cani
1453	-1	@AmandaCobello @alessiatrav2 Che bella tettona e che labbra a cuoricino...
1347	-1	@FmMosca Ora tocca alla culona..Facciamo saltare l'€ e vedi che lacrimoni gli facciamo scendere...
3826	-1	Ok quindi Asia Argento piagnucola che le hanno dato della troia quando invece lei era una povera molestata e denuncia il bullismo su Twitter, poi lei è la prima a twittare Salvinimmerda e schiena lardosa fascista della Meloni. Il miglior spot contro la droga è questa poveraccia.
1432	-1	@pioggiadoro Ti sborro io volentieri se vuoi
1070	-1	@MutSrg mmmm che bella cagna... ti scoperei umiliandoti già mi eccito immaginando i tuoi gemiti di piacere ???
1559	-1	@aledani6774 che bel culone meraviglioso da leccare e succhiare all infinito . Mmmmm
3655	-1	che cazzo vuol dire che è morto Avicii porca troia
2456	-1	@chefoss @albianconero35 @Gothpepp1 Porca puttana. Sono moderata?????
3899	-1	Porca puttana Ermal viene ad Alassio?????????????
3018	-1	PORCA PUTTANA QUALCUNO MI DICE CHE DIAVOLO STA SUCCEDENDO??
500	-1	@vcristina29 Oh puttana hai rotto il cazzo. Vai ai insultare quella mignotta di tua madre.Si vede che sei solo una gobbaccia di merda.Non sai perdere? Cazzi tuoi troia. Impiccati
2885	-1	Porca troia, notizia più brutta non ci poteva essere. La nostra stagione è finita.#Romagnoli #Milan #MilanNapoli
3486	-1	Retweeted Asia Argento (@AsiaArgento):Visto che le garba il “blu balestra” propongo di regalare una penna a @virginiaraggi con inchiostro dello stesso colore per apporre la firma e sancire finalmente con... https://t.co/z30Fa3dLzC
3687	-1	@lizitika17 comunque non sei culona
1886	-1	Che porca puttana, se solo potessi riparare a tutti i danni che causo, a tutta la merda che creo.
1399	-1	@MaggioreDebora ciao Debora buon pm quanto 6 figa e sexy e che bel culo wow da infarto un abbraccio e un bacio ?
768	-1	Fanno entrare la tipa tettona sicuro no sto babbo natale caduto male#GF15
2504	-1	DITEMI COME CAZZO STA LORIA PORCA PUTTANA
2033	-1	@xjlarryssmiles porca puttana......
2369	-1	Sapevo che lo avrebbero fatto ma dovevano aspettare che io finissi il mio rewatch che cazzo i siti streaming fanno cacare porca di quella puttana lercia
465	-1	@Lion18290125 Che puttanone bestiale
3932	-1	"Senza volere ho fatto un segnala tweet"".Porca troia che cazzo ho combinato?!non volevo giuro."""
1876	-1	Devo cambiare collant porca puttana
450	-1	@DarioDrugo @LiviaMilf Bella mamma tettona da succhiare????????????????????????????
3780	-1	Porca troia che cazzo di voglia di guardare shrek
2680	-1	@Bassman8256 A me ha dato fastidio leggere i +7 ma porca puttana aspettare un attimo non è cosa intelligente?
3963	-1	Perchè cazzo chiamo Clara Claudia porca puttana
3228	-1	RT @antonio_larena: @RMcM86 @zazzatweet Indecente, lurida, schifosa trasmissione .... Non sapevano più dove mettere la lingua e su quale sp…
1970	-1	Ho grandissimo rispetto x gli anziani. Ma porca puttana non avete niente da fare tutto il giorno, perché alle 8.15 sei già li in posta ?? Cazzo perché che io ho i secondi contati?!? Ma un minimo di pietà! https://t.co/RGICn5URY6
3783	-1	La butto lì, Di Francesco darà la colpa alla traversa. Azione sfortunata che cambia in negativo la partita. E poi finirà con un Inter-culona, che ci sta sempre bene #LiverpoolRoma
3326	-1	Raga porca puttana sta canzone merita un casino GUARDATE IL VIDEO, COMPRATE LA CANZONE, ASCOLTATELA SU SPOTIFY. SI IMPEGNA UN CASINO LEI, DIAMOLE CIÒ CHE MERITA #100Grados https://t.co/zs8pw4qk4A
2963	-1	STIAMO TUTTI UNITI, FACCIAMO CORONCINE DI FIORI, SPACCAMOJE ER CULO, FACCIAMO VEDERE CHI SONO GLI ITALIANI PORCA PUTTANA
449	-1	@Paolamilf @Giuseppone25 sei stupendamente FEMMINA adoro il tuo  bel culone vorrei sentire il suo odore e sapore direttamente dal buchino .
1004	-1	RT @spaccone71: Mia moglie e una lurida troia https://t.co/9KuidmE93N
2968	-1	@Marmat83 @quintinocavallo Che cazzo dai....come perché. Porca troia.
2833	-1	"Che poi essendo tettona OGNI SINGOLA maglia mi viene scollata.Ed essendo alta le gonne mi stanno """" corte""""Ma il punto è: MI CONCIO COME CAZZO MI PAREEEEEEE"
3816	-1	@8cycling È una merda di merda schifosa sta troia infame lurida.E intanto#CollinaMuori
2729	-1	che sfiga #romagnoli , non ci voleva porca puttana...#milansassuolo
2789	-1	è appena successa l'ennesima cosa orribile della giornata spero di addormentarmi ora e non risvegliarmi mai più porca puttana
2630	-1	sto cercando di mantenere la fottuta CaLmA MA PORCA PUTTANA NON C'È LA FACCIO ODDIO AIUTATEMI #Z2IsComing
476	-1	@LetiziaImprota PUTTANONE DA SBARCO
3677	-1	"@soemiade Lasciamo stare Asia Argento che fa cagare, questi appelli sono strumentali, è come se quando un partner italiano ammazza la sua"" donna, i musulmani ci chiedessero di prendere posizione. Io li manderei a cagare. Lo stesso posto dove purtroppo dev"
3469	-1	Mo, io ho tette piccole, forse nella media, e mio figlio mi saluta dicendo “Ciao tettona”.
2894	-1	@buonvento67 @lauraboldrini Ed è quest'atteggiamento insensato che provoca fenomeni alla Asia Argento che NULLA hanno a che fare col femminismo e lo screditano.Ma che vuoi farci, il perbenismo le impedisce di valutare la realtà adeguatamente, probabilment
3137	-1	Porca puttana... tanto così ci mancava! #RealMadridJuventus https://t.co/SXRWfJKCef
3387	-1	@noiselord Ma porca puttana ma riesci sempre a farmi ridere????
3266	-1	@AlessandroCermi @lauraboldrini Quale guerra? Di cosa parli? Molla il fiasco e vai a casa a dormire.
626	-1	"Un giorno senza la tettona del giorno"" è un giorno perso."""
2503	-1	Ci aggiornate porca puttana? @ScuderiaFerrari
3775	-1	porca troia non sarebbe il massimo come persona ma che cazzo ho fatto di male per incontrare della gente del genere cristo di dio
3790	-1	@sabri_giannini @stanzaselvaggia @AsiaArgento Che cazzo significa?!
1123	-1	Oggi mi sento un po' tettona
2431	-1	@ZingaroIl - Ah ah! Fregato babbo! Pensavi che fosse una vera rapina eh??? Invece ho organizzato tutto io! Adesso aspetta qui con me che il finto ladro ci riporta il tuo Rolex....- Strano, non mi risponde....-Aspetta eh, vedrai che torna....- Porca puttan
182	-1	@GILDA31395269 ciao gilda complimenti al tuo bel culone....vuoi chattare con me .? ....
594	-1	Bella culona. A me me piace https://t.co/asXWHQGvQJ
2716	-1	porca puttana se potessi farlo io a posto di tutte queste bimbette del cazzo. https://t.co/B5N5KEAC6g
1216	-1	Asia Argento è una troia !! https://t.co/GDchnvszHA
1232	-1	@div_le @AljazBedene Stai zitta troia
1424	-1	Perché tu sei una cagna, capito fanculo ragazzo
3828	-1	@Corriere Ma che cazzo di provvedimento è puttana Eva???!!!
1811	-1	non c’e tempo pi le puttane false. che cazzo e’ chistu minchiata?!
300	-1	Che sfigate! Meglio non infierire oltre ci ha già pensato in maniera cattiva mamma natura. https://t.co/xIW022T6hr
2663	-1	L’Inter ha perso contro il Torino. @godzyperplesso mi ha sfottuto un sacco. Io sono stato zitto e subito perché ha ragione lei. COME SONO MATURO PORCA DI QUELLA TROIA DOVEVATE SOLO FARE GOL MERDACCIA TROIA IMPESTATA FIGA IL TORO DI MAZZARRI MAZZARRI MERDA MA CHE CAZZO FATE GOL
1723	-1	@fyammahh io ti voglio male, non te lo metto il like. soffri puttana
1308	-1	@1111scihl cagna culona che sei
93	-1	@markorusso69 La gerMAGNA.(E a furia de MAGNA', diventa #Culona) ? https://t.co/zZv0NFZBgA
2217	-1	c'hai ragione alessà, se vive na vorta sola, e porca puttana tra tutti noi eri forse l'unico che nse meritava de lascià sto mondo così presto, te che c'avevi ottomila piani pe il futuro, te che nte ncazzavi mai co nessuno
415	-1	@Erica27145634 Che pezzo di figa
2521	-1	Che agonia porca puttana. #BeneventoJuventus
1465	-1	#avantiunaltro oddio questa sarà pure tettona ma me sembra na tardona cronica eh...
2300	-1	la gente non mi capisce proprio porca puttana
1359	-1	@LiviaMilf Bèlla tettona, mi segui !!!!
1229	-1	@tuttotuo63 che bella culona potessi vedere come sei davanti mi piacerebbe averti qui è trombarti alla grande e farti toccare il paradiso con un dito
2040	-1	Wow che bello dovevo andare a Malta con un mio amico e un'amica del mare (con lei sarei stata in stanza insieme) e LEI MI BALZA MA PORCA PUTTANA
3904	-1	Porca puttana, Eva.#isolaMi porto avanti.
1298	-1	@segaioloforever Di non essere tettona???
2498	-1	Va bene sta arrivando la primavera.Il sole, i fiori, gli uccellini nel cielo... Però porca puttana LE MOSCHE? ANCHE QUELLE?
485	-1	RT @Nenita20002: Altra amica pompinara ditemi voi https://t.co/MAl5zVWncW
3710	-1	@bettyboop2427 @danieldera0422 @tom_longobardi @lauraboldrini Nell’attesa di sapere chi sono queste “altre donne”, eccone un’altra notoriamente sottomessa https://t.co/mtLldgV2ne
330	-1	"@GingerAle2709 @solo_Roby Io speravo che il sogno di una donna fosse oltre il  donna schiava, scopa e lava"" e invece a molte piace stare ancora là"""
319	-1	Dopo lo sai che ti inculo di nuovo e tu devi solo stare zitta e ubbidire vero? https://t.co/Q3RVJllV40
1266	-1	@marinapiva67 @matteosalvinimi @AsiaArgento Perche credi che asia argento sia una fautrice rivoluzionaria delle donne? Dopo 20 anni denuncia, ma per favore
1304	-1	@LuciLovett1 Nooooooo tu mi vuoi male proprio alloraaa mamma miAaaaaa. Che culooooooooooooooooooo luci  che culassoooooooo mamma mia qui tu metterei a pecorina altro che ti scoperei sei una bella figa luci
2777	-1	MA PORCA PUTTANA, COME SI FA????? IO NON- https://t.co/p7HayTgVrO
3520	-1	@Chopin_Hauer_ CarbonaraJuventus Puttanone moldavoMusicaCordialitAHAHAHAHA
1736	-1	@ginevraoceangdr E tu sei una cagna.
109	-1	La Culona tedesca è un pericolo per la democrazia ⁉️⁉️⁉️ ??? https://t.co/6CJzUYDAYb
2917	-1	PORCA PUTTANA DEVO ANDARE A COMPRARE ANCHE L'ACQUA DIO CRISTO
1663	-1	RT @AFenaroly: Questa cagna vuole essere anche domata.a suon di schiaffi sulle chiappe. https://t.co/MkF4R0KZQD
1787	-1	cam cam cammadonna che puttanone https://t.co/ghKoDu1Hac
3662	-1	Rega che schifo le feste porca troia VOGLIO ANDARE A CASA A DORMIREEEEEEEEEEEEEE
1111	-1	Ma la mia mamma non potrebbe vivere fino a 118 anni? Però gnocca ! Come si fa a vivere senza la mamma? A me non basta mai sta tettona e panzona.......poi la sgrido!
2055	-1	PORCA PUTTANA SERGIO MADONNA TI UCCIDEREI SE NON TI VOLESSI COSÌ BENE
3181	-1	MA PORCA PUTTANA TROIA HAROLD EDOARDO STYLES TU SEI UN FOLLE UN FOLLE
3882	-1	@suddxnblast Sono dei bastardi. Se succede di nuovo vado a lamentarmi alle poste perché porca puttana i libri dell'università costano un fottio e loro me lo devono rovinare buttandoli a terra perché non possono aspettare 5 secondi che esca di casa...
682	-1	@Giuliettaxxx84 Sborra lurida troia https://t.co/kGsDEnGFp0
2513	-1	@Superfly_Video Siamo noi gli stronzi porca puttana
2245	-1	Scena spettacolo!questa dell'accendino porca puttana!
2177	-1	PORCA PUTTANA TROIA #HarryStylesLiveOnTourBologna https://t.co/M8VzvsJQWv
2109	-1	@stanzaselvaggia impiccati te che centra un bimbo demente
521	-1	RT @CarmenCindy81: la tua schiava tettona @padronaelena guarda anche te @luciasegreta https://t.co/0reVSwvSxZ
2664	-1	Mamma mia ma quanto siete catastrofici porca puttanaMa smettete di tifare
2573	-1	Serata crazy seduta sul cesso dalle 21.30 alle 22.30 e non sono neanche riuscita a cacare, sono uscita e già me ne sono pentita porcaccia cagna maiala perché non sono rimasta a casa a vedere #ungiornoinpretura
592	-1	Prime foto dal set della serie tv sui #TeenTitans   Terrificanti! #Starfire sembra un puttanone scampato ad una retata. https://t.co/wzRBCAtJso
1932	-1	PORCA PUTTANA SE È FIUMICINO MI SPARO DEVO ANDARCI DOMANI https://t.co/QXfGV7SBmM
2572	-1	Porca puttana Carmen, canta e chetati! Che pesantezza! #Amici17
2530	-1	Porca puttana.#ASR #RomaFiorentina https://t.co/7DcrWtgN75
2382	-1	non ci credo che è cinque aprile dopo l'otto non bisogna andare porca puttana
2607	-1	@vitalbaa L’unica reazione da giornalisti seri all’esclusione di @jacopo_iacoboni sarebbe stata andarsene, chi lo ha fatto? La posizione di @stanzaselvaggia è meschina perché sminuisce le cazzate del @Mov5Stelle seguendo la linea del Fatto. Che cazzo di s
2667	-1	@BarbieXanax Porca merda tutti quei soldi e la casa arredata malissimo, non posso farcela scusate
322	-1	8 APRILE 2013 - 8 APRILE 2018 Spero che tutti gli irlandesi, argentini e minatori morti a causa tua ti abbiano trovato AUGURI MAGGIE BUON 5nto ANNIVERSARIO DI MORTE, LURIDA PUTTANA
81	-1	e poi la culona a il coraggio di criticare.
759	-1	@patatinagiocosa Ti scopo io puttana
3862	-1	@clorru Porca puttana
1887	-1	Quel cazzo di cuore nella chat di Instagram che parte a razzo pure sfiorandolo ma porca puttana nei momenti meno opportuni
543	-1	@Giuliettaxxx84 Puttanona
1012	-1	@lizitika17 Tettona mia?
955	-1	@LCalcia @ladyrosmarino Eh la culona deve mettere apppposto #deuscheshit e Merdon le aziende francesi alla canna del gasMa il problema siamo noi
891	-1	WUA CHE RIDERE POI QUANDO PAPA HA DETTO A MIA MADRE- POEMA, POEMA AL PUTTANONE CHE RIDERE, FA POEMA ALLE SORELLINE, CHE LA PIGLIANO IN GIRO, CHE LA REPUTANO UNA DEFICIENTE!!!!!!! (WUA CHE FRASE)
527	-1	@PupiZanetti96 @lantidotto E te la@figa visto che hai tanto goduto lurida schifosa
2358	-1	PORCA PUTTANA TAGLIARE L'ALBERO SECOLARE PRIMA DI COSTRUIRE LA FONTANA TI FACEVA TANTO SCHIFO??? Caspiterina
3293	-1	#piazzapulita @serracchiani ma che cazzo ti ridi? Questa è la conseguenza della merda di legge elettorale voluta da voi e forza italia!
1709	-1	Fatti inculare e stai zitta troia che ti faccio uscire il sangue dal culo oggi https://t.co/jUTJAkwfUy
3746	-1	@Italiantifa @Daniele89355696 @RensilR @jovinow @lauraboldrini @KatyRemy @robertosaviano @Rete_Studenti @liberi_uguali @chiaragaleotti3 @la_li_ce Che sfigato. Blocca per insultare senza che l'altro possa ribattere. Se ha certi disagi con i social figurati
490	-1	Tu troia devi essere la puttana di tutti e farti chiavare da tutti? Si cornutone mio https://t.co/fdQznXzFMz
744	-1	RT @pelato_luc: @Ms_feet1 zia ti sborro i piedi
2324	-1	PORCA PUTTANA LAIDA MANNAGGIA AI BTS CRISTO SANTISSIMO
3140	-1	Scusate perché ieri ho iniziato a seguire uno che pensavo fosse della Juve MA NON È? Porca puttana voglio cavarmi gli occhi ed amputarmi le mani
511	-1	@vale__palermo valery ti prego anche io voglio leccarti la figa e scoparti,come posso incontrarti,ti prego mi fai arrapare della madonna.????????
1878	-1	Che ansia quando devi organizzare cose (Pasquetta) e ci sono maschi di mezzo che sì loro che importa decidiamo dieci minuti prima e poi partiamo NO PORCA PUTTANA IO DEVO SAPERE DEVO ORGANIZZARE
2826	-1	RT @Salvo__94: Colpa di gattuso che non ha voluto fare mercato a gennaio ahahahhahahaahah che cazzo devo leggere, Schifano chi ha vinto 30…
1214	-1	@AsiaArgento @matteosalvinimi Lei @AsiaArgento e' doppiamente una merda e pompinara avendo disonorato donne. Lei e' una vergonga per il genere umano. arrampicatrice sociale de me cojoni. #arrivista #pompinara
3423	-1	non commento fatelo smettere porca puttana https://t.co/xKov8tkN9f
3972	-1	Si vabbeh ma che cazzo scrivete che oggi non ho tempo per leggere niente e sicuro ci saranno stati già 15 tuit dell' anno 8 catfight 20 polemiche e tette e culi in TL a pioggia e io sto lavorando porca troia.
1160	-1	che spettacolo, quanto mi scoperei questa bella tettona https://t.co/x7xcuZj68s
1436	-1	"@SkyTG24 Ridi ridi pagliaccio. Così diceva una canzone di qualche decennio fa ma ancora attuale. Adesso aspettiamo la culona"""""
2321	-1	@marco9894 @Frango9905 Ma allora che cazzo ci stanno a fare questi puttana la madonna!!! Ok che ci guadagnano col Business e tutto ma se la squadra continua a far cagare è inutile pure per loro!!! Proprio non capisco
3944	-1	@LadyTransGisela La supplico in ginocchio di usarmi come una lurida cagna.
3855	-1	Fanculo mette foto con me dove io sono un cesso di merda e lei invece è una figa. Talmente è presa da quello che faccio, mi imita in tutto, personalità e non. Vuole essere superiore o che cazzo si fa in sti casi
1329	-1	Quel coglione di Francese in stato di fermo per finanziamenti illeciti dalla Libia, si permetteva di prendere per i fondelli a Berlusconi lui e quella culona di tedesca.
1514	-1	no ma io direi di giocare a fare la troia fino a che non ti apro davvero
1693	-1	@ScaryEle @X_Maurizio_X @KrysMauro @Milf_SexyHot @sweetandgreedy @machepiacere @LaContessaS @redandlady @victorechanel Che bella figa ché ai mi piacerebbe leccare tutta amore mio ti scoperei tutta
1753	-1	@Robybisessuale mmmm che gran troia che sei.... ❤️❤️❤️
3082	-1	Raga sto vedendo La Casa Di Carta e devo dire una cosa...MA QUANTO CAZZO E' UN BOSS IL PROFESSORE PORCA PUTTANA
27	-1	@DirtyElaine Non sparire però :) tettona bella
1315	-1	Tettona con un tipo molto arrapato ! https://t.co/k8VrRLgDNS
791	-1	Al posto di Patrizia io me li farei tutti i boni, spero faccia il puttanone da combattimento, se lo può permettere. #GF15
1296	-1	io: dai forse non è vero che tutti mi odianotutti: no muori puttana
1952	-1	RAGA porca puttana come avete fatto a fare delle foto così belle mado le mie fanno cagare
496	-1	@jeschiralli @haurahi_96 Sei veramente un pezzo di figa incredibile, solo applausi
1627	-1	@Dennyleon86 Quanti cazzi hai preso cagna? Fai un video mentre ti aprono il culo...
1516	-1	@Annalazietta @CPMONELLI @leoelea205 @fabioechiara @looney19821 @scoppietta69 @piedina36pipino @SamydDj @innominem08 @CpOrso @Da78Ma79 @BoBeHot1 E proprio gustasa mentre telo succhia...bellissima pompinara!
3020	-1	STO SCLERANDO PORCA PUTTANA NON NE POSSO PIÙ VOGLIO ANDARE VIA DA QUESTA CASA
3374	-1	@NuNuZ_00 Eh...La prima è gia finita porca puttana!?
2700	-1	#UdineseLazio porca puttana nell'intervallo ognuno dentro il proprio telefonino. Stiamo diventando tutti autistici
3801	-1	Io non seguo il grande fratello ma porca puttana,, ma che cazzo hanno in testa quelli che stavano bullizzando Aida
3926	-1	@winteriscomving chiamami porca puttana
3551	-1	Prese a muoversi molto velocemente e io, che prima non volevo più, iniziai a godere di nuovo sotto i suoi colpi di cazzo ben assestati, lui continuava a tapparmi la bocca e io fingevo di morderlo un bel gioco. Poi mi sussurrò in un orecchio “adesso ti sborro nel culo, troia”! https://t.co/YG0IVBpRc5
935	-1	@mariangela681 Pompinara per eccellenza la stella di tw
802	-1	Patrizia mi fa venire l'orticaria. Se a tira manco avesse la figa d'oroCACCIATELA IL PRIMA POSSIBILE VI IMPLORO #GF15 https://t.co/2Ar4leLQZE
1661	-1	@leonardigno12 che grande troia che sei
132	-1	@olekmonikacp Te lo lecco.ti inculo.te lo riempio
1901	-1	@GaeDeRoberto @matteosalvinimi Il pagetto di Putin? Ma porca troia ma che cazzo di comunista sei? Avete rotto er cazzo pe 50anni co Cuna, Russia, Cina e adesso me fai er commercialista de Trump? Maffatte na donamda e datte na risposta.
1022	-1	@SexyRamonaXXX Che puttanona
491	-1	RT @lighrobert: OGGI È IL 12 APRILE CIOÈ GIOVEDÌ AAAAAAAA NICKI MINAJ STA TORNANDO PIÙ CULONA DI PRIMA E VOI MUTI
3077	-1	@_FinoAllaFine__ Basta che non litighino ora, porca puttana
2193	-1	PORCA PUTTANA CHE CAZZO METTE KALINIC CHE NON SERVE AD UN EMERITO CAZZO, QUANDO ENTRA SEMBRA DI FIOCAFE IN 10 E QUELLE VOLTE CHE FA QUALCOSA SBAGLIA PUREEEEE AAAAAAAAAAA
658	-1	@Realarrow16 Bella questa sexy novità Mi ricorda i fumetti di Valentina, un altra tettona e con i peli al punto giusto.
3271	-1	#Pomeriggio5 Barbara invidiosisdina che ci sia una naturale più tettona di lei
1348	-1	@SoniaGrotto Il crimibale sarko non ridecoiuccun la culona della ?
1780	-1	@marghe581 Una gran figa da scopare
3541	-1	"Quelli che difendono Benatia devono essere gli stessi che dopo una notizia di uno stupro commentano con sicuramente lei se l'è cercata"", siete ridicoli."""
321	-1	Spingile tutto il cazzo in gola fammi vedere come soffochi la mia troia https://t.co/Pq8BzQJju5
2312	-1	RAGA STO PIANGENDO MI HANNO RIPORTATO GLI HIGHLIGHT REEL PORCA TROIA SONO IN UN BAGNO DI LACRIME CHE CAZZO DID7DUDH
2747	-1	La vena di Marc Marquez è più chiusa di una figa di legno #MotoGP
3433	-1	TRUMP HA LANCIATO MISSILI A DESTRA E MANCA IN SIRIA CON L'INGHILTERRA E LA FRANCIA MA RAGA CI RENDIAMO FOTTUTAMENTE CONTO PORCA PUTTANA DI QUELLO CHE STA SUCCEDENDO?
2226	-1	Ma vaffanculo che culo dimmerda porca puttana dai
3279	-1	Certo che, porca puttana maiala setolata, nell'ultima azione facciamo una serie di errori da museo dell'orrore. Cazzo di un prete! #RealJuve
204	-1	@86_curioso @_Francy_Fra_P Su quella faccia da troia era il minimo! ?
3327	-1	Madonna se mai dovessero anche solo sfiorare Irene fossero anche in 20 mi parte un’adrenalina che faccio io la strage porca puttana https://t.co/SnIyC3WT1J
3683	-1	@BebeRussle @zaynmalik Non era intenzionato, mi è uscito! Fatto sta che voglio vedere che cazzo ha combinato Zayn e perché questa storia non la serva quasi nessuno e porca puttana una serie sui 1D ! @zaynmalik  ti tartasserò fino alla fine dei miei giorni
583	-1	@1111scihl Che troia che sei! Ti sei fatta sborrare dentro??
2528	-1	@Zogout @byoblu @IlariaBifarini @luigidimaio Porca puttana... ogni volta sta storia. Dimmi perché il PD dovrebbe essere meglio di FI senza la solita litania. Argomenta per favore.
2338	-1	PORCA PUTTANA  QUANTO TI ODIO ALICE QUANTO TI ODIO PUTTANA MISERIA.
2389	-1	#isis vi fa il #lavaggio del #cervello! Porca puttana ma state bene con la testa?!
2056	-1	@tcarapezza @giovannibene A me viene il dubbio che la gente non sà leggere Figa è una cosa normale c'è scritto Gesù cristo ragazzi allora????!!! Avete rotto la Minkia porca puttana eddai cazzo
667	-1	RT @mattrw_: @gual89 ESCO A FARE IL PUTTANONE (X5)
2497	-1	VI SILENZIO ANCHE L'ANIMA PORCA PUTTANA
339	-1	@stanzaselvaggia Al «Silvio per ringraziarlo al massimo gli avrebbe mandato una baldracca a casa» io MORTAA?????
993	-1	Io e la mia migliore amica ci completiamo. Infatti lei è tettona.
3074	-1	"@SandroSca son quaranta minuti che ripeto puttana l'andata. puttana l'andata. porca puttana quell'andata"""""
3522	-1	@FartFromAmerika Ma porca di quella troia, nel bene o nel male, non avevamo votato contro il nucleare ? Che cazzo ci fanno qua in Italia barre nucleari USA ??
638	-1	@patriziaandreoz A meno che tu non sia tettona...in quel caso verificano lo stesso che non si sa mai ?
